teacher_call_fraction_requested,teacher_calls,teacher_call_fraction_actual,student_coverage,spearman,risk,recall_top_1_percent,recall_top_5_percent,recall_fixed_100,ndcg_top_1_percent,ndcg_top_5_percent,ndcg_fixed_100,replicate,aurc_risk_coverage
0.3,106173,0.30005934885824104,0.699940651141759,0.5370331795861272,0.4629668204138727,0.28492917343458857,0.2979723458619802,0.288,0.8483965968693571,0.7437449083565427,0.8365215611078298,46,0.32821903614887116
0.5,176928,0.5000226090888538,0.49997739091114624,0.6947819387911016,0.3052180612088983,0.4953418493387062,0.5015981314200971,0.49377777777777776,0.9193388151749754,0.855957740914483,0.9127534820719597,46,0.32821903614887116
0.75,265397,0.7500480443138141,0.2499519556861859,0.8637600786324473,0.13623992136755275,0.7421502738679243,0.748883229474832,0.7455555555555555,0.9672569938684757,0.941104634488009,0.9644690163698516,46,0.32821903614887116
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,46,0.32821903614887116
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,47,0.3274907982260936
0.01,3558,0.010055392267691612,0.9899446077323084,0.27212130914303473,0.7278786908569654,0.021034380561141906,0.09884088660023325,0.022666666666666672,0.4292020566629697,0.4455855711135609,0.4251194007543339,47,0.3274907982260936
0.05,17709,0.050048044313814155,0.9499519556861858,0.31145045617901806,0.6885495438209819,0.049687761001880444,0.1100122945448387,0.047999999999999994,0.5741148108162578,0.5047817396493778,0.5494698050969375,47,0.3274907982260936
0.1,35401,0.10004804431381416,0.8999519556861858,0.36069889926397974,0.6393011007360203,0.10749977845795725,0.13177140818388852,0.10155555555555557,0.6939167554893098,0.5661558742637091,0.6707251955020561,47,0.3274907982260936
0.2,70783,0.20004239204160074,0.7999576079583992,0.45183026963677736,0.5481697303632226,0.20808554972212556,0.20460775899880987,0.20200000000000004,0.8013498895920736,0.6662196174797128,0.7839486383418421,47,0.3274907982260936
0.3,106173,0.30005934885824104,0.699940651141759,0.5379735138669192,0.46202648613308084,0.31243224378111456,0.3073715851031805,0.3088888888888889,0.8593289444097207,0.7517478729287752,0.8471992526457645,47,0.3274907982260936
0.5,176928,0.5000226090888538,0.49997739091114624,0.6956611808638061,0.304338819136194,0.5075891681269189,0.505652707755644,0.5066666666666667,0.9222936078547066,0.8588249376535757,0.9156521508649781,47,0.3274907982260936
0.75,265397,0.7500480443138141,0.2499519556861859,0.8638198803154074,0.13618011968459257,0.7600975891772765,0.7555279904220561,0.7582222222222224,0.9693477505208127,0.9434261238949095,0.9668001774182593,47,0.3274907982260936
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,47,0.3274907982260936
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,48,0.3277281303807797
0.01,3558,0.010055392267691612,0.9899446077323084,0.27191930818990984,0.7280806918100902,0.016535025254929732,0.09811199612225491,0.020000000000000004,0.41984343974307337,0.44235431330267694,0.4170033900570094,48,0.3277281303807797
0.05,17709,0.050048044313814155,0.9499519556861858,0.31096764612566064,0.6890323538743395,0.04715812992977513,0.10868889799011416,0.04755555555555556,0.5723260517187684,0.5045155016182546,0.5477772731588786,48,0.3277281303807797
0.1,35401,0.10004804431381416,0.8999519556861858,0.3588747847225419,0.641125215277458,0.09810206578738916,0.1284464277634329,0.0968888888888889,0.6866284121924361,0.5624441202819871,0.6637846181819428,48,0.3277281303807797
0.2,70783,0.20004239204160074,0.7999576079583992,0.45049148000086664,0.5495085199991334,0.19005263685114507,0.20245248422802203,0.19133333333333336,0.7930433353498013,0.662794068872744,0.776420695430681,48,0.3277281303807797
0.3,106173,0.30005934885824104,0.699940651141759,0.5371128478720758,0.46288715212792414,0.290096712963761,0.303812504611025,0.2928888888888889,0.8512261893678215,0.7474789560836518,0.8395472761133729,48,0.3277281303807797
0.5,176928,0.5000226090888538,0.49997739091114624,0.696163628195711,0.3038363718042889,0.49801259773051465,0.5092614405898452,0.5011111111111111,0.9201858603412131,0.8587948234738102,0.9137171928886735,48,0.3277281303807797
0.75,265397,0.7500480443138141,0.2499519556861859,0.8641246178657831,0.13587538213421682,0.745426473956628,0.7543463655089468,0.7475555555555554,0.9671256416450009,0.9418741751695625,0.9644446953111444,48,0.3277281303807797
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,48,0.3277281303807797
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,49,0.3279530134310722
0.01,3558,0.010055392267691612,0.9899446077323084,0.27197730829556177,0.7280226917044383,0.016863379113568472,0.098065075416769,0.018666666666666668,0.4222840704953979,0.4431655429665037,0.41905473392920906,49,0.3279530134310722
0.05,17709,0.050048044313814155,0.9499519556861858,0.3112104052659264,0.6887895947340736,0.0485610667348582,0.10796171716530713,0.048444444444444436,0.5709353738984684,0.503739969707818,0.5465841134582086,49,0.3279530134310722
0.1,35401,0.10004804431381416,0.8999519556861858,0.3597028001540021,0.640297199845998,0.10102706242240915,0.12530993717170474,0.0993333333333333,0.6867801825278711,0.5618003017755748,0.6633895679864527,49,0.3279530134310722
0.2,70783,0.20004239204160074,0.7999576079583992,0.45059345986940413,0.5494065401305959,0.19208835715649583,0.19427241400310086,0.19044444444444444,0.7913250621445995,0.6591392157784902,0.7739440865886315,49,0.3279530134310722
0.3,106173,0.30005934885824104,0.699940651141759,0.5377532218158193,0.46224677818418075,0.2928277279128638,0.2971228977496984,0.29288888888888887,0.8531937964189229,0.7461003461061627,0.8405267457421611,49,0.3279530134310722
0.5,176928,0.5000226090888538,0.49997739091114624,0.6949251503007502,0.3050748496992498,0.49546349505546733,0.5004113804762385,0.49244444444444446,0.919377703006036,0.8555592380696886,0.9125635694509183,49,0.3279530134310722
0.75,265397,0.7500480443138141,0.2499519556861859,0.8636167775927529,0.136383222407247,0.7433511073070047,0.7544321673266488,0.7417777777777779,0.9691040748970399,0.9424636596049875,0.9660280712109269,49,0.3279530134310722
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,49,0.3279530134310722
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,50,0.327186200893594
0.01,3558,0.010055392267691612,0.9899446077323084,0.2721613384575171,0.727838661542483,0.014873594363764057,0.09789240558342098,0.018444444444444447,0.41750659285980257,0.44169470956252915,0.41509111637523466,50,0.327186200893594
0.05,17709,0.050048044313814155,0.9499519556861858,0.3111460804090691,0.6888539195909309,0.05428355619146051,0.10978588503292591,0.053777777777777785,0.5756716222143563,0.5057337075521715,0.5510721433800685,50,0.327186200893594
0.1,35401,0.10004804431381416,0.8999519556861858,0.3590225844771642,0.6409774155228358,0.10296397279481444,0.128618263299165,0.10222222222222221,0.690315062630357,0.5647745646178873,0.6671480411244878,50,0.327186200893594
0.2,70783,0.20004239204160074,0.7999576079583992,0.45154937219208807,0.5484506278079119,0.20166336819861297,0.20316736216889247,0.20288888888888887,0.8003751906351078,0.6656849323637571,0.7828571448610347,50,0.327186200893594
0.3,106173,0.30005934885824104,0.699940651141759,0.53852585729735,0.4614741427026499,0.29622506027171985,0.3047605926531081,0.29999999999999993,0.8548770528302103,0.7491824832758042,0.8429219994878768,50,0.327186200893594
0.5,176928,0.5000226090888538,0.49997739091114624,0.6969291163868498,0.30307088361315015,0.508371747419377,0.5092349279327052,0.5086666666666667,0.9226621933962311,0.8596997732115903,0.9160056993604799,50,0.327186200893594
0.75,265397,0.7500480443138141,0.2499519556861859,0.8642318079663437,0.13576819203365645,0.7576073404858573,0.7544979842775262,0.7580000000000001,0.9703413907678312,0.9435926644477166,0.9675448678229597,50,0.327186200893594
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,50,0.327186200893594
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,51,0.3278369967985742
0.01,3558,0.010055392267691612,0.9899446077323084,0.27206146063176617,0.7279385393682338,0.017044342717249916,0.09813238983225046,0.020666666666666667,0.42294536550715245,0.4433932785165849,0.4201773070690401,51,0.3278369967985742
0.05,17709,0.050048044313814155,0.9499519556861858,0.3115229027040267,0.6884770972959733,0.05769815501725021,0.11314675652352617,0.05822222222222222,0.5852192303801208,0.5096152736343411,0.5594064978923637,51,0.3278369967985742
0.1,35401,0.10004804431381416,0.8999519556861858,0.3588592353698921,0.6411407646301079,0.11571947995832371,0.13202837564488593,0.11311111111111113,0.6974042979576692,0.56707039777726,0.6737818914306429,51,0.3278369967985742
0.2,70783,0.20004239204160074,0.7999576079583992,0.4504648169653412,0.5495351830346588,0.21538502495655917,0.20281669327559929,0.21288888888888885,0.802606166314069,0.6662936362959511,0.7849296639186112,51,0.3278369967985742
0.3,106173,0.30005934885824104,0.699940651141759,0.5378130522444786,0.46218694775552144,0.3169622989869525,0.30265357195144715,0.312,0.8599279813530413,0.75117263443902,0.8473800244332319,51,0.3278369967985742
0.5,176928,0.5000226090888538,0.49997739091114624,0.6953023651641277,0.3046976348358722,0.5161451936432103,0.5017825742483749,0.5102222222222222,0.9231225308577282,0.8584727261727167,0.916459254204434,51,0.3278369967985742
0.75,265397,0.7500480443138141,0.2499519556861859,0.8639453299438913,0.13605467005610852,0.7582296143136893,0.7464138150131752,0.7537777777777778,0.9697329225710116,0.9422893040280869,0.9669416152303458,51,0.3278369967985742
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,51,0.3278369967985742
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,52,0.32778032145504143
0.01,3558,0.010055392267691612,0.9899446077323084,0.27182340855320386,0.7281765914467964,0.016583566381824247,0.09703197937254567,0.019333333333333334,0.41598882800648795,0.4406470917885257,0.4129844600682842,52,0.32778032145504143
0.05,17709,0.050048044313814155,0.9499519556861858,0.31092411705222317,0.6890758829477768,0.045016169746986745,0.10675751665772573,0.044444444444444446,0.5611277991749406,0.500299563401155,0.5382078797712494,52,0.32778032145504143
0.1,35401,0.10004804431381416,0.8999519556861858,0.35871382765421833,0.6412861723457818,0.09691147216821686,0.12398587968330267,0.09666666666666666,0.679375009109351,0.5588716311467176,0.6569389886300725,52,0.32778032145504143
0.2,70783,0.20004239204160074,0.7999576079583992,0.4504602491319351,0.549539750868065,0.20097357073661323,0.20274220101136098,0.20022222222222222,0.7965675180939745,0.6638255419674286,0.7796528929569373,52,0.32778032145504143
0.3,106173,0.30005934885824104,0.699940651141759,0.5384900722399542,0.4615099277600458,0.3092161748977577,0.30335481192551705,0.3051111111111111,0.8571920643161391,0.7500741068075332,0.8446234455386807,52,0.32778032145504143
0.5,176928,0.5000226090888538,0.49997739091114624,0.6956164197444388,0.3043835802555612,0.5033173764796208,0.5029790288908532,0.5028888888888889,0.9219538451602176,0.8576829169763523,0.9150056588874519,52,0.32778032145504143
0.75,265397,0.7500480443138141,0.2499519556861859,0.8636602398017488,0.1363397601982513,0.745520218081516,0.7507048127610086,0.7433333333333333,0.9667242315367021,0.9406877185582624,0.9640410192947358,52,0.32778032145504143
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,52,0.32778032145504143
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,53,0.32736206149493685
0.01,3558,0.010055392267691612,0.9899446077323084,0.2718451881619972,0.7281548118380029,0.015959526131428595,0.09885942528982938,0.01977777777777778,0.41789170264722303,0.44176417248670113,0.4153178755222142,53,0.32736206149493685
0.05,17709,0.050048044313814155,0.9499519556861858,0.31083359335774796,0.689166406642252,0.04711136103073248,0.10775078306788619,0.048666666666666664,0.5688199435353424,0.5030180267523443,0.544545392608399,53,0.32736206149493685
0.1,35401,0.10004804431381416,0.8999519556861858,0.35916561398106656,0.6408343860189334,0.1072574358839529,0.1261548182798823,0.10555555555555557,0.6861319551470272,0.5615962224042033,0.662772054496222,53,0.32736206149493685
0.2,70783,0.20004239204160074,0.7999576079583992,0.4514913570900086,0.5485086429099914,0.2056898887225711,0.20224552610286076,0.2035555555555556,0.7967628111162571,0.6638947089259232,0.7797754968581467,53,0.32736206149493685
0.3,106173,0.30005934885824104,0.699940651141759,0.5388500055673143,0.46114999443268573,0.298267049121432,0.3006976712139531,0.2982222222222222,0.8537130081240453,0.7476788284760385,0.8413162450530066,53,0.32736206149493685
0.5,176928,0.5000226090888538,0.49997739091114624,0.6959490394849066,0.30405096051509334,0.48494193009213,0.4965796749669159,0.484888888888889,0.9153064500659323,0.8531793858488896,0.9088857757818118,53,0.32736206149493685
0.75,265397,0.7500480443138141,0.2499519556861859,0.864284127446278,0.13571587255372192,0.740782580097651,0.747798953960515,0.7373333333333333,0.9667015362428155,0.9404457226202113,0.9639463471334349,53,0.32736206149493685
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,53,0.32736206149493685
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,54,0.32762965357390333
0.01,3558,0.010055392267691612,0.9899446077323084,0.27216398968415023,0.7278360103158497,0.018235431129608785,0.09905505361183259,0.02244444444444445,0.42211136928687526,0.4433237655061383,0.4198214484933523,54,0.32762965357390333
0.05,17709,0.050048044313814155,0.9499519556861858,0.31136173944763385,0.6886382605523661,0.05087520832526789,0.10930935891228612,0.050888888888888886,0.5711018659883875,0.5040194801812385,0.5465604640969498,54,0.32762965357390333
0.1,35401,0.10004804431381416,0.8999519556861858,0.35909523153634454,0.6409047684636554,0.0961889855837437,0.12632149383777785,0.09533333333333334,0.6824906675362165,0.5611789169402356,0.6598034193466753,54,0.32762965357390333
0.2,70783,0.20004239204160074,0.7999576079583992,0.4502940417013436,0.5497059582986564,0.19172595142183319,0.19845588129414513,0.19266666666666665,0.7911221836370959,0.6599967390813847,0.7740723187658871,54,0.32762965357390333
0.3,106173,0.30005934885824104,0.699940651141759,0.5375931451771029,0.4624068548228972,0.28665404625303825,0.2992124798327771,0.28888888888888886,0.8500753945236493,0.7450867008730684,0.8378456207070156,54,0.32762965357390333
0.5,176928,0.5000226090888538,0.49997739091114624,0.6957951937251571,0.30420480627484303,0.4943568081630484,0.5030989511724087,0.4935555555555556,0.9173625024479872,0.8554990502772959,0.9109269750363029,54,0.32762965357390333
0.75,265397,0.7500480443138141,0.2499519556861859,0.8644793900140414,0.13552060998595872,0.7442144036449913,0.7510693231266633,0.7446666666666666,0.9659959334828907,0.9403204650834411,0.9632179137732965,54,0.32762965357390333
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,54,0.32762965357390333
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,55,0.32775670662446965
0.01,3558,0.010055392267691612,0.9899446077323084,0.27182304758490555,0.7281769524150944,0.016577637550495954,0.09683320797293976,0.02044444444444445,0.4153456387386313,0.44040958852027906,0.4133689645064293,55,0.32775670662446965
0.05,17709,0.050048044313814155,0.9499519556861858,0.3109597982329108,0.6890402017670891,0.04647034578189066,0.10778254022699586,0.04533333333333334,0.5649577539686973,0.501466469236248,0.5413686034034796,55,0.32775670662446965
0.1,35401,0.10004804431381416,0.8999519556861858,0.35899843020786903,0.6410015697921309,0.0957781489412596,0.12676608231289027,0.09222222222222223,0.681967445507602,0.5599223353100646,0.6589528379247135,55,0.32775670662446965
0.2,70783,0.20004239204160074,0.7999576079583992,0.4506429754793747,0.5493570245206253,0.1926759843511983,0.1964743262395687,0.19044444444444442,0.7914025115850198,0.658964998836705,0.7742127263144954,55,0.32775670662446965
0.3,106173,0.30005934885824104,0.699940651141759,0.537664376321541,0.46233562367845915,0.2920690412559987,0.29514177012806997,0.29488888888888887,0.8506489098058676,0.7438257182635984,0.837866297672877,55,0.32775670662446965
0.5,176928,0.5000226090888538,0.49997739091114624,0.6955541148544997,0.3044458851455004,0.5012545905544469,0.49639948947894486,0.5031111111111112,0.9200326878829442,0.8548788649023685,0.9131711812055863,55,0.32775670662446965
0.75,265397,0.7500480443138141,0.2499519556861859,0.8641413205758746,0.13585867942412533,0.7560289862600126,0.7499178635999971,0.7582222222222221,0.9694448805599502,0.9423967908134243,0.9667212964767233,55,0.32775670662446965
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,55,0.32775670662446965
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,56,0.3274198563512136
0.01,3558,0.010055392267691612,0.9899446077323084,0.272031870648048,0.727968129351952,0.018075416766099563,0.0976900836731916,0.020444444444444446,0.4181726224597632,0.44138082671876255,0.41555732847819277,56,0.3274198563512136
0.05,17709,0.050048044313814155,0.9499519556861858,0.311343143471697,0.6886568565283031,0.04946781332264819,0.10795436345683557,0.04955555555555555,0.5652634141110993,0.50240548979431,0.5413955203766925,56,0.3274198563512136
0.1,35401,0.10004804431381416,0.8999519556861858,0.3597482152407847,0.6402517847592153,0.09868103811630367,0.12505530486008315,0.09822222222222224,0.6806292837264598,0.560245705617096,0.6580779422050117,56,0.3274198563512136
0.2,70783,0.20004239204160074,0.7999576079583992,0.45197599170506336,0.5480240082949367,0.20072566332276867,0.20039048221751113,0.19977777777777778,0.7943997298477283,0.6625938607448028,0.7773980154969684,56,0.3274198563512136
0.3,106173,0.30005934885824104,0.699940651141759,0.5384856706148997,0.46151432938510034,0.29871746252654696,0.29984955187804324,0.3013333333333333,0.8539238360543369,0.7480270823838459,0.8413453420636232,56,0.3274198563512136
0.5,176928,0.5000226090888538,0.49997739091114624,0.6952404797805695,0.3047595202194306,0.49591700173510356,0.4959483966233035,0.4997777777777778,0.9204149859566292,0.8556442593091543,0.9134378893303836,56,0.3274198563512136
0.75,265397,0.7500480443138141,0.2499519556861859,0.8644301925822699,0.13556980741772987,0.759384405664937,0.7502118264741292,0.7595555555555555,0.9702705424559486,0.9432373335549719,0.967583371727251,56,0.3274198563512136
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,56,0.3274198563512136
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,57,0.3274678637701085
0.01,3558,0.010055392267691612,0.9899446077323084,0.2718785088856933,0.7281214911143069,0.016256790048039947,0.09751870543088602,0.018888888888888893,0.4165372815909134,0.4411028116792031,0.4141553012226876,57,0.3274678637701085
0.05,17709,0.050048044313814155,0.9499519556861858,0.31085740267729467,0.6891425973227053,0.04798483455565128,0.10907512663080353,0.04777777777777777,0.5674022737207198,0.5023160980873702,0.5434801563072328,57,0.3274678637701085
0.1,35401,0.10004804431381416,0.8999519556861858,0.35854691906846736,0.6414530809315326,0.09717565237584876,0.1268235193615877,0.09644444444444444,0.682841711171624,0.560730137587849,0.659767970898268,57,0.3274678637701085
0.2,70783,0.20004239204160074,0.7999576079583992,0.4509271888425746,0.5490728111574253,0.19232236441470577,0.19605533207989637,0.1926666666666667,0.7900079560444201,0.6588795419312332,0.7726123584597429,57,0.3274678637701085
0.3,106173,0.30005934885824104,0.699940651141759,0.5382628963603733,0.4617371036396267,0.2941176366961293,0.29542780781650824,0.296,0.8501460527496225,0.7437500731169941,0.8376150884912088,57,0.3274678637701085
0.5,176928,0.5000226090888538,0.49997739091114624,0.696208331331138,0.30379166866886204,0.4972348425811578,0.49538018372162984,0.49666666666666665,0.9196097004127262,0.8541243386886245,0.9127325168806271,57,0.3274678637701085
0.75,265397,0.7500480443138141,0.2499519556861859,0.8643834692653376,0.13561653073466257,0.7501311693935241,0.7459661610156568,0.7466666666666667,0.9675793897097665,0.9408613122524838,0.9648667291977803,57,0.3274678637701085
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,57,0.3274678637701085
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,58,0.32795386298765333
0.01,3558,0.010055392267691612,0.9899446077323084,0.27193657491059725,0.7280634250894028,0.017428609154878868,0.09939971309234845,0.020000000000000004,0.42530900349829964,0.4444378498290145,0.42201966179038064,58,0.32795386298765333
0.05,17709,0.050048044313814155,0.9499519556861858,0.31088875575137087,0.6891112442486294,0.04566787811440822,0.10770281297284562,0.046000000000000006,0.5688393727323857,0.5029529761053296,0.544676434549242,58,0.32795386298765333
0.1,35401,0.10004804431381416,0.8999519556861858,0.3593211271397638,0.6406788728602363,0.09838809559521937,0.12452611960139362,0.09688888888888887,0.684881037209864,0.5620867179358513,0.6622056835515238,58,0.32795386298765333
0.2,70783,0.20004239204160074,0.7999576079583992,0.4503379117579784,0.5496620882420216,0.19692041388085307,0.19466524008135144,0.19244444444444447,0.7914447477987336,0.6607615400747352,0.774184930317662,58,0.32795386298765333
0.3,106173,0.30005934885824104,0.699940651141759,0.5374404427099042,0.4625595572900958,0.287670038006,0.2956770975251839,0.2864444444444444,0.8491923475930201,0.7445758234390074,0.8369001653069261,58,0.32795386298765333
0.5,176928,0.5000226090888538,0.49997739091114624,0.695035935249775,0.3049640647502249,0.49384075325509524,0.49704776354979935,0.4924444444444443,0.9182299009319195,0.8547521205578484,0.9115042940335978,58,0.32795386298765333
0.75,265397,0.7500480443138141,0.2499519556861859,0.8639800389813432,0.13601996101865654,0.747063377524394,0.7487333629903214,0.7477777777777779,0.9683473809313161,0.9415554782614486,0.9655755523648024,58,0.32795386298765333
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,58,0.32795386298765333
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,59,0.3273473132558469
0.01,3558,0.010055392267691612,0.9899446077323084,0.2721082952824657,0.7278917047175341,0.01794057539376761,0.09887941647625781,0.01977777777777778,0.42335203136705957,0.4437244533582444,0.4204034605537166,59,0.3273473132558469
0.05,17709,0.050048044313814155,0.9499519556861858,0.311096622479602,0.688903377520398,0.052656130875931774,0.10912382876558421,0.052222222222222205,0.5775936284368329,0.5063851825689519,0.5522876965689862,59,0.3273473132558469
0.1,35401,0.10004804431381416,0.8999519556861858,0.35928536167349484,0.6407146383265051,0.10543409589044218,0.12684009659545875,0.1068888888888889,0.6922098239210983,0.5643042232479052,0.6683413146897793,59,0.3273473132558469
0.2,70783,0.20004239204160074,0.7999576079583992,0.4517280952463239,0.548271904753676,0.19985188723431618,0.19773162806382064,0.20155555555555552,0.7979033263209163,0.6630837071986169,0.7800308633097462,59,0.3273473132558469
0.3,106173,0.30005934885824104,0.699940651141759,0.538810495137975,0.46118950486202503,0.29856533765731413,0.30009726914459195,0.3011111111111111,0.8573287888773982,0.7493282830581542,0.8449125089711572,59,0.3273473132558469
0.5,176928,0.5000226090888538,0.49997739091114624,0.6961874297811161,0.30381257021888375,0.49427023414292154,0.5001832084950258,0.4928888888888889,0.9222755507390633,0.8577371794822449,0.9156056968354498,59,0.3273473132558469
0.75,265397,0.7500480443138141,0.2499519556861859,0.8639479630803079,0.13605203691969184,0.7453233524192425,0.7524143002530725,0.7475555555555555,0.970716012275155,0.9432591497284559,0.9676125711903615,59,0.3273473132558469
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,59,0.3273473132558469
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,60,0.3272029975924555
0.01,3558,0.010055392267691612,0.9899446077323084,0.27184205217597274,0.7281579478240273,0.01403915188456053,0.09737951049670994,0.017777777777777778,0.4168064189250264,0.44086138679980147,0.41420638934720144,60,0.3272029975924555
0.05,17709,0.050048044313814155,0.9499519556861858,0.31160949949437416,0.6883905005056259,0.04302958938306149,0.10798951174261323,0.042444444444444444,0.5701411610834817,0.5034737773933414,0.545841050769784,60,0.3272029975924555
0.1,35401,0.10004804431381416,0.8999519556861858,0.35948584468087075,0.6405141553191291,0.08977016577637784,0.12734448072012036,0.09022222222222223,0.6835660246718586,0.5612218790204992,0.6609662667429751,60,0.3272029975924555
0.2,70783,0.20004239204160074,0.7999576079583992,0.451696877637892,0.5483031223621081,0.20063730527778229,0.20083276118749108,0.1995555555555556,0.799064078558807,0.6639773948993437,0.7814246856099304,60,0.3272029975924555
0.3,106173,0.30005934885824104,0.699940651141759,0.5387067609945083,0.4612932390054917,0.29953364166401414,0.29925479062642907,0.2993333333333334,0.8549468122496451,0.7469770133756791,0.8427062945761303,60,0.3272029975924555
0.5,176928,0.5000226090888538,0.49997739091114624,0.69635608318547,0.30364391681453007,0.5009267179454344,0.4954802333337444,0.5008888888888888,0.9196062902823517,0.8551456190689204,0.9133375565685152,60,0.3272029975924555
0.75,265397,0.7500480443138141,0.2499519556861859,0.8643223794766759,0.13567762052332405,0.7528337437026463,0.7493874735888401,0.753111111111111,0.969636194129796,0.9425527247384571,0.9669842296305914,60,0.3272029975924555
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,60,0.3272029975924555
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,61,0.3279213204691931
0.01,3558,0.010055392267691612,0.9899446077323084,0.27181625899676354,0.7281837410032365,0.01757543232910105,0.09836249266969725,0.020222222222222225,0.4195015180972475,0.4419998526062811,0.41660730194468953,61,0.3279213204691931
0.05,17709,0.050048044313814155,0.9499519556861858,0.3113517600724103,0.6886482399275897,0.055513201100445525,0.10892034278999897,0.05533333333333332,0.5753653585823962,0.505247260425464,0.5503206850531891,61,0.3279213204691931
0.1,35401,0.10004804431381416,0.8999519556861858,0.35911967751255747,0.6408803224874426,0.10261306054151778,0.12528021233480816,0.1048888888888889,0.6852641131292654,0.5609240120125717,0.6619565709570314,61,0.3279213204691931
0.2,70783,0.20004239204160074,0.7999576079583992,0.45064165706631776,0.5493583429336821,0.19806853607351166,0.20010781632909508,0.20333333333333334,0.7954415202490952,0.6627711683643043,0.7782302364783897,61,0.3279213204691931
0.3,106173,0.30005934885824104,0.699940651141759,0.537463399777853,0.46253660022214704,0.29850772612313436,0.2984606098758209,0.3002222222222223,0.853952948475657,0.7467737222354992,0.841344412123166,61,0.3279213204691931
0.5,176928,0.5000226090888538,0.49997739091114624,0.6956181263838478,0.3043818736161521,0.4999689953544308,0.4987217826853223,0.5000000000000001,0.9202457733929422,0.8560279589704757,0.9133870582166299,61,0.3279213204691931
